MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60069.15326388889,2799373.749949811,-1846858.9220778672,6006875.246748496,4216.343400332376,-5237.343746041554,-3566.4598168799193,60.9314802678625,48.81674272187523,6873313.440302736,28963478.404573057,57938845.58600031,34920.663693891605,34892.41237738779,336.8462151363492
60069.15361111111,2924304.9185851854,-2002937.2183258247,5896596.066871547,4111.63788971508,-5166.923265736341,-3784.8145370418374,59.09505694273355,47.70375430228639,6873547.623430036,28963741.62497569,57936868.422825485,32667.30004003636,32648.107353163985,340.7676619030535
60069.153958333336,3046026.8002504567,-2156817.544909844,5779827.827813008,4002.4102763223846,-5090.825703437465,-3999.024013739984,57.25194591162208,46.69141769287834,6873793.297290779,28963993.712629817,57934794.44242124,30326.96567078939,30316.86099439401,345.94596230238676
60069.15430555555,3164405.501471749,-2308330.8119391706,5656698.441628403,3888.7794115935353,-5009.133495244948,-4208.852067310509,55.40323857427819,45.76378498196157,6874049.892719757,28964229.704861287,57932628.48088027,27910.033381611313,27909.09443247398,351.7587517797947
60069.154652777775,3279310.7688172692,-2457310.492520625,5527342.835281331,3770.8690733078793,-4921.935303263234,-4414.067194181214,53.54980934115359,44.90802027911083,6874316.820074536,28964444.946142793,57930375.54690944,25427.20932577656,25435.639286056456,357.03864585980773
60069.155,3390616.1353624915,-2603592.8161952505,5391902.806319885,3648.807836723325,-4829.325911869922,-4614.442867785549,51.69236677503644,44.113684075723555,6874593.473268033,28964635.186224364,57928040.78755578,22889.48483247656,22907.529745104035,360.14875157922506
60069.15534722222,3498199.0609737076,-2747016.9407014754,5250526.871566296,3522.7289523051363,-4731.406042270068,-4809.75784039402,49.83149113552493,43.37220349780431,6874879.227049466,28964796.445735145,57925629.51078343,20308.08722188512,20336.018435882037,359.12377767264843
60069.155694444446,3601941.071113308,-2887425.135806055,5103370.102810267,3392.7701671913796,-4628.282135934946,-4999.79635401987,47.96766217972161,42.676475034740335,6875173.4366267035,28964924.25943438,57923147.188331634,17694.42945856376,17732.536744116547,352.46931840851903
60069.15604166667,3701727.8905649856,-3024662.9474573433,4950593.958513092,3259.073543879013,-4520.066254352268,-5184.348272414566,46.10128015625893,42.02056337315999,6875475.4335868275,28965013.15891707,57920599.489729136,15060.059187642917,15108.462826075865,339.9451512619853
60069.15638888889,3797449.56626379,-3158579.36547145,4792366.117536372,3121.7852732865927,-4406.876024006044,-5363.209233449247,44.23268185716451,41.39947034808832,6875784.526946348,28965056.432611816,57917992.273124,12416.607273744123,12474.99582654201,322.9218509159982
60069.15673611111,3889000.590444421,-3289026.995213788,4628860.301870205,2981.055509750821,-4288.8346433544675,-5536.180670143239,42.36215292843187,40.80895590570928,6876100.006089557,28965045.481360406,57915331.56023434,9775.735951430634,9843.471283402961,304.68475580215454
60069.15708333333,3976280.0210279888,-3415862.219617864,4460256.101367179,2837.038284927286,-4166.070959076749,-5703.069935168025,40.489937526602986,40.2453981094009,6876421.147613316,28964970.075811625,57912623.478449084,7149.087032582219,7225.369497531054,290.11030520126224
60069.157430555555,4059191.59240146,-3538945.3729386497,4286738.794498448,2689.891670092285,-4038.7194631494935,-5863.690595512977,38.61624591947501,39.7056824666188,6876747.227162986,28964819.749380868,57909874.16097977,4548.230316918511,4632.017025721198,284.47173845395446
60069.15777777778,4137643.848370025,-3658140.909084266,4108499.1490596705,2539.7779351662334,-3906.920304786275,-6017.863196544347,36.74126036023667,39.18711400047709,6877077.537587597,28964587.840115745,57907089.593918614,1984.6122454712936,2074.795726371859,289.0352417714894
60069.158125,4211550.255113161,-3773317.567118219,3925733.2019217666,2386.8629756769983,-3770.8188756276954,-6165.4161214315845,34.86513974852558,38.68734656901885,6877411.392692608,28964272.90392813,57904275.58454931,-530.4947080059617,-434.861592068169,299.61937851831317
60069.158472222225,4280829.302493131,-3884348.517638121,3738642.0208072593,2231.3156151520343,-3630.565197226048,-6306.18546279726,32.98802335653188,38.20432575616333,6877748.115711737,28963874.058462903,57901437.85821868,-2986.0417745776263,-2885.890211981725,311.76713302731514
60069.15881944444,4345404.583992577,-3991111.4999606414,3547431.4781144345,2073.307481839269,-3486.3138104302525,-6440.014670742304,31.11003400556496,37.73624226039877,6878087.027843068,28963388.42921175,57898582.15462774,-5371.252372335975,-5267.604258015918,323.4068392775953
60069.159166666665,4405204.886746961,-4093488.9571917076,3352312.0347187067,1913.0129865562553,-3338.223747723472,-6566.754662497096,29.2312807115109,37.28149371492135,6878427.455526317,28962811.637012593,57895714.16648163,-7675.669255312255,-7569.658766199558,334.26540050655603
60069.15951388889,4460164.269573703,-4191368.1708515543,3153498.5078010047,1750.6092268178745,-3186.4584267448467,-6686.264039609682,27.351860816973147,36.838653068091986,6878768.729652609,28962138.388885353,57892839.54602566,-9889.20023682919,-9782.349539367866,345.5838449522853
60069.15986111111,4510222.142751077,-4284641.386739331,2951209.835671859,1586.2758404174765,-3031.185612629981,-6798.409384318159,25.471861766717424,36.40644234802628,6879110.188343439,28961363.708446186,57889963.88158376,-12002.162197385207,-11896.56829239567,358.81859523802996
60069.160208333335,4555323.341585879,-4373205.950694948,2745668.8386098426,1420.1947287585776,-2872.5772058493826,-6903.065604535905,23.591362571220248,35.98371059369799,6879451.18917213,28960483.805842873,57887092.59474616,-14005.323157832667,-13903.259136439337,374.12520499527454
60069.16055555556,4595418.188460051,-4456964.418765957,2537101.9607250243,1252.5498222229319,-2710.808879827916,-7000.11604853555,21.71043500043227,35.56941534455662,6879791.09990167,28959495.266534775,57884231.01822194,-15889.942403358606,-15793.32415940172,391.15301183611155
60069.16090277778,4630462.551125303,-4535824.675055366,2325739.017831136,1083.5269599840979,-2546.059905138994,-7089.45255018423,19.82914462359333,35.162606861817245,6880129.304393128,28958394.587441217,57881384.34615024,-17647.80825089421,-17558.13949983796,409.9753741361201
60069.16125,4660417.901023472,-4609700.033241251,2111812.9443171644,913.3136892018886,-2378.513040163082,-7170.975624795769,17.947551735472047,34.76241474585581,6880465.207123699,28957178.794262234,57878557.59614069,-19271.27336301071,-19189.845810264716,430.72485399246216
60069.16159722222,4685251.35704116,-4678509.337705879,1895559.5240516553,742.0989746333169,-2208.354292473819,-7244.594660085545,16.065712070287827,34.368036336582925,6880798.231794131,28955845.679089677,57875755.62101821,-20753.287630221796,-20681.261137632988,453.2802314385772
60069.161944444444,4704935.726347852,-4742177.061278804,1677217.1252934707,570.0729519075926,-2035.772662133478,-7310.228008123774,14.18367746145409,33.978726653497866,6881127.82767565,28954393.516571973,57872983.05554205,-22087.428246460015,-22025.885635933668,477.50177128612995
60069.16229166667,4719449.532346487,-4800633.385264127,1457026.429630982,397.42671211316326,-1860.9599279690021,-7367.803084258081,12.301496425513204,33.593789623958926,6881453.463402756,28952821.06670518,57870244.36864434,-23267.927077755685,-23218.01669466925,503.3957991041243
