MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360,dtm2000_rho,nrlmsise00_rho
60069.07305555556,-182.41003416106105,-145.17244495010624,-89.77626428966308,4.290902741243051e-12,3.4149483324988114e-12,2.111842258627836e-12,6.548908600927921e-13,1.835677484407278e-12,"(1.1523868535912261e-12, Timestamp('2023-05-05 01:45:12'))","(1.157838394041972e-12, Timestamp('2023-05-05 01:45:12'))"
60069.07340277778,-192.3898390494287,-147.9313005298997,-90.72261174000386,4.525397713504498e-12,3.479643064734622e-12,2.1339791215579214e-12,6.557895722054404e-13,1.8317439717437065e-12,"(1.1390473736191217e-12, Timestamp('2023-05-05 01:45:42'))","(1.1640665545545378e-12, Timestamp('2023-05-05 01:45:42'))"
60069.07375,-202.3846715912223,-150.6794156646977,-91.61972630758666,4.7602212610957765e-12,3.5440794622298408e-12,2.15495652746888e-12,6.56566478019432e-13,1.8274189974336614e-12,"(1.12480909065306e-12, Timestamp('2023-05-05 01:46:12'))","(1.1697606098971064e-12, Timestamp('2023-05-05 01:46:12'))"
60069.07409722222,-212.7102866768837,-153.42448878139257,-92.47343845557836,5.0027993332801685e-12,3.608438229178576e-12,2.174911535681589e-12,6.572439314069321e-13,1.822888337356713e-12,"(1.1101574660560979e-12, Timestamp('2023-05-05 01:46:42'))","(1.1748652835299278e-12, Timestamp('2023-05-05 01:46:42'))"
60069.07444444444,-222.02973708882928,-156.15365062107642,-93.2815424433185,5.221686980711846e-12,3.672415664359783e-12,2.1937917961057745e-12,6.578446679830537e-13,1.8182985423275935e-12,"(1.0955665349674312e-12, Timestamp('2023-05-05 01:47:12'))","(1.179322037509269e-12, Timestamp('2023-05-05 01:47:12'))"
60069.074791666666,-228.63261064514518,-158.83743653775502,-94.02714096055263,5.3766639148819955e-12,3.7353180325198755e-12,2.211199593949356e-12,6.583917038946073e-13,1.8136943313338696e-12,"(1.081484192133364e-12, Timestamp('2023-05-05 01:47:42'))","(1.183071180549125e-12, Timestamp('2023-05-05 01:47:42'))"
60069.07513888889,-231.5869593396783,-161.4426684303209,-94.6872901124052,5.445824326543948e-12,3.796364068110017e-12,2.226594923042858e-12,6.589082577128237e-13,1.8090133074605413e-12,"(1.0683201482387601e-12, Timestamp('2023-05-05 01:48:12'))","(1.1860544598226663e-12, Timestamp('2023-05-05 01:48:12'))"
60069.07548611111,-230.87578394636512,-163.92290875185282,-95.24874854795635,5.4287818943440586e-12,3.854461060788451e-12,2.239666164798815e-12,6.594176324298035e-13,1.8041207609106466e-12,"(1.0564366225563792e-12, Timestamp('2023-05-05 01:48:42'))","(1.1882180253421814e-12, Timestamp('2023-05-05 01:48:42'))"
60069.075833333336,-227.01983078196645,-166.20640691202135,-95.71614741978959,5.3377946592403816e-12,3.907921471400351e-12,2.2505220743958144e-12,6.599431334020045e-13,1.7989163762697423e-12,"(1.046141784605764e-12, Timestamp('2023-05-05 01:49:12'))","(1.1895158201531826e-12, Timestamp('2023-05-05 01:49:12'))"
60069.07618055555,-220.89484410732985,-168.2152312103038,-96.10641624124514,5.19346483707279e-12,3.954912989849152e-12,2.25956063113664e-12,6.605079019458134e-13,1.7934438069246385e-12,"(1.037685472111645e-12, Timestamp('2023-05-05 01:49:42'))","(1.1899130504515704e-12, Timestamp('2023-05-05 01:49:42'))"
60069.076527777775,-213.443647865206,-169.8994421341146,-96.43421106953174,5.0179667926675286e-12,3.994261563877168e-12,2.2671261181292997e-12,6.611347980339272e-13,1.7878719821368916e-12,"(1.0312569694151553e-12, Timestamp('2023-05-05 01:50:12'))","(1.1893897475096083e-12, Timestamp('2023-05-05 01:50:12'))"
60069.076875,-205.23750973120332,-171.24833050779998,-96.70845686840929,4.8247358587794255e-12,4.02571616679228e-12,2.2734282846801625e-12,6.618463751134638e-13,1.7824517096325628e-12,"(1.0269844534326887e-12, Timestamp('2023-05-05 01:50:42'))","(1.1879442336261782e-12, Timestamp('2023-05-05 01:50:42'))"
60069.07722222222,-196.32584470883012,-172.26399298664182,-96.93668918984218,4.6149368192016666e-12,4.049326491047539e-12,2.278643938790552e-12,6.626646972085231e-13,1.7778904392649981e-12,"(1.024935350425037e-12, Timestamp('2023-05-05 01:51:12'))","(1.1855958026398321e-12, Timestamp('2023-05-05 01:51:12'))"
60069.077569444446,-186.54255825653672,-172.93131909823666,-97.12626126383742,4.384669011451404e-12,4.064737843450706e-12,2.2829455752183987e-12,6.636113876948046e-13,1.7806767415679573e-12,"(1.0251178327040552e-12, Timestamp('2023-05-05 01:51:42'))","(1.182386996228509e-12, Timestamp('2023-05-05 01:51:42'))"
60069.07791666667,-175.3381676785648,-173.21046221746752,-97.28047743766672,4.1210223398849405e-12,4.071014279153113e-12,2.28641046078587e-12,6.647075120392957e-13,1.7780514959404134e-12,"(1.0274827099890786e-12, Timestamp('2023-05-05 01:52:12'))","(1.1783846052037015e-12, Timestamp('2023-05-05 01:52:12'))"
60069.07826388889,-161.99379707872868,-173.0431251971672,-97.39296683215846,3.807109926406733e-12,4.0667865777256004e-12,2.288888448047866e-12,6.659736298312473e-13,1.770395406923036e-12,"(1.0319261262328531e-12, Timestamp('2023-05-05 01:52:42'))","(1.173679805264987e-12, Timestamp('2023-05-05 01:52:42'))"
60069.07861111111,-145.99440644308925,-172.3586204074323,-97.44805008700739,3.430840969575443e-12,4.050395016906568e-12,2.290010766775993e-12,6.674298104295804e-13,1.7618181413154287e-12,"(1.0382928479144402e-12, Timestamp('2023-05-05 01:53:12'))","(1.1683870383684594e-12, Timestamp('2023-05-05 01:53:12'))"
60069.07895833333,-126.9806240350008,-171.07722526596237,-97.42703096823146,2.983787276839966e-12,4.0199680225619404e-12,2.289337744498513e-12,6.690956600907772e-13,1.7532845597982716e-12,"(1.0463803752963088e-12, Timestamp('2023-05-05 01:53:42'))","(1.162641765381492e-12, Timestamp('2023-05-05 01:53:42'))"
