MJD,UTC,EDR,rho_eff,jb08_rho
60070.58763888889,2023-05-06 14:06:12,-291.2505816668272,7.706680261425269e-14,8.893513344140877e-13
60070.58798611111,2023-05-06 14:06:42,-261.2089267782867,6.911758488479555e-14,8.927292147714453e-13
60070.58833333333,2023-05-06 14:07:12,-227.18727688491344,6.011523453088914e-14,8.964426079696134e-13
60070.58868055556,2023-05-06 14:07:42,-191.19601709768176,5.0591712558892354e-14,9.005157135942577e-13
60070.58902777778,2023-05-06 14:08:12,-157.24362194910643,4.1607687461941307e-14,9.04974194215277e-13
60070.589375,2023-05-06 14:08:42,-129.21862870827317,3.419209155138022e-14,9.09846489124224e-13
60070.58972222222,2023-05-06 14:09:12,-108.82259384542704,2.8795167761931826e-14,9.151665588210929e-13
60070.59006944444,2023-05-06 14:09:42,-95.25831438228488,2.520597098845942e-14,9.20979325373807e-13
60070.590416666666,2023-05-06 14:10:12,-86.9879403822124,2.3017576112260524e-14,9.273527016903553e-13
60070.59076388889,2023-05-06 14:10:42,-84.43199580907822,2.23412565156321e-14,9.344064368823877e-13
60070.59111111111,2023-05-06 14:11:12,-90.62741611152887,2.3980605116513125e-14,9.42392274240139e-13
60070.591458333336,2023-05-06 14:11:42,-112.26040689647198,2.970483550684524e-14,9.519722364391222e-13
60070.59180555555,2023-05-06 14:12:12,-175.969880502671,4.6562777554437405e-14,9.65478169116011e-13
60070.592152777775,2023-05-06 14:12:42,-316.45035291463137,8.373482636742222e-14,9.80251785382833e-13
60070.5925,2023-05-06 14:13:12,-39.20933440327644,1.0375045494502106e-14,9.42141032000786e-13
60070.59284722222,2023-05-06 14:13:42,-27.830127645283937,7.364033203621374e-15,9.302320275770335e-13
60070.593194444446,2023-05-06 14:14:12,-42.252708468586206,1.1180342112384456e-14,9.254646885577603e-13
60070.59354166667,2023-05-06 14:14:42,-61.407973911613226,1.6248950224591082e-14,9.228103847805187e-13
60070.59388888889,2023-05-06 14:15:12,-83.16408028453588,2.2005757802111143e-14,9.211930238744933e-13
60070.59423611111,2023-05-06 14:15:42,-106.35541039332747,2.8142334936575917e-14,9.202602170186717e-13
60070.59458333333,2023-05-06 14:16:12,-129.6801256686449,3.431420665566087e-14,9.198611565488086e-13
60070.594930555555,2023-05-06 14:16:42,-152.3859740458429,4.0322322159019443e-14,9.19917296381782e-13
60070.59527777778,2023-05-06 14:17:12,-174.46907057240605,4.6165653462889494e-14,9.203803139043135e-13
60070.595625,2023-05-06 14:17:42,-196.42067002505064,5.1974189783752004e-14,9.21215698828174e-13
60070.595972222225,2023-05-06 14:18:12,-219.44822372868657,5.806743061373021e-14,9.22395437589238e-13
60070.59631944444,2023-05-06 14:18:42,-244.54401944577697,6.470794176364116e-14,9.238943741784969e-13
60070.596666666665,2023-05-06 14:19:12,-271.1171000376344,7.173935212205197e-14,9.256883085988685e-13
60070.59701388889,2023-05-06 14:19:42,-297.8314245119691,7.880813653255585e-14,9.277528752735858e-13
60070.59736111111,2023-05-06 14:20:12,-323.95602951198816,8.572087732568815e-14,9.300630559347074e-13
60070.597708333335,2023-05-06 14:20:42,-348.9023287668824,9.232183073711266e-14,9.325927808541896e-13
60070.59805555556,2023-05-06 14:21:12,-371.4833914078772,9.829692712117537e-14,9.353147066738162e-13
60070.59840277778,2023-05-06 14:21:42,-390.7501840554178,1.0339504605875846e-13,9.382000596851e-13
60070.59875,2023-05-06 14:22:12,-407.8784938380122,1.0792730848919373e-13,9.412187592655812e-13
60070.59909722222,2023-05-06 14:22:42,-425.09654535353184,1.124833171672005e-13,9.44339244329059e-13
60070.59944444445,2023-05-06 14:23:12,-443.3202910423279,1.1730543907972387e-13,9.475284000152733e-13
60070.59979166667,2023-05-06 14:23:42,-462.17508805543184,1.2229454128657515e-13,9.507515894196179e-13
60070.60013888889,2023-05-06 14:24:12,-480.5167315900326,1.2714785973769176e-13,9.539727546457985e-13
60070.600486111114,2023-05-06 14:24:42,-495.57429357618093,1.3113218880167915e-13,9.571545059308868e-13
60070.60083333333,2023-05-06 14:25:12,-502.9581878967583,1.3308601537559274e-13,9.602583460262201e-13
60070.60118055555,2023-05-06 14:25:42,-499.1535529643297,1.3207928416949963e-13,9.632450236504897e-13
60070.60152777778,2023-05-06 14:26:12,-484.55450976639986,1.2821628216602602e-13,9.66074935327238e-13
60070.601875,2023-05-06 14:26:42,-463.5891244634986,1.226687045384601e-13,9.687083930230035e-13
60070.602222222224,2023-05-06 14:27:12,-442.9567588567734,1.1720924609350658e-13,9.711057150995322e-13
60070.60256944445,2023-05-06 14:27:42,-428.7087926976383,1.1343914136322071e-13,9.732272899350617e-13
60070.60291666666,2023-05-06 14:28:12,-424.1567357107997,1.1223463740897684e-13,9.750336381104805e-13
60070.60326388889,2023-05-06 14:28:42,-431.3379199169576,1.1413482556511811e-13,9.76485715668713e-13
60070.60361111111,2023-05-06 14:29:12,-448.4213636517525,1.1865521614681726e-13,9.775450625510235e-13
60070.60395833333,2023-05-06 14:29:42,-467.9070052020252,1.2381124393077134e-13,9.781741787008108e-13
60070.60430555556,2023-05-06 14:30:12,-484.40081480517983,1.2817561347732723e-13,9.78337188559594e-13
60070.60465277778,2023-05-06 14:30:42,-498.5400953553617,1.3191695928694666e-13,9.78000469581848e-13
60070.605,2023-05-06 14:31:12,-512.1279954873025,1.355124062433698e-13,9.77132772686957e-13
60070.60534722222,2023-05-06 14:31:42,-524.7608321271837,1.3885513717359513e-13,9.757054093277049e-13
60070.60569444444,2023-05-06 14:32:12,-535.0514604076743,1.415781045027263e-13,9.736925258483522e-13
60070.606041666666,2023-05-06 14:32:42,-542.4775148481131,1.435430869192032e-13,9.71071478990204e-13
60070.60638888889,2023-05-06 14:33:12,-546.842491004616,1.4469808806613292e-13,9.678230242165894e-13
60070.60673611111,2023-05-06 14:33:42,-548.0872499123216,1.4502745938787748e-13,9.639314737408063e-13
60070.607083333336,2023-05-06 14:34:12,-546.8914850205183,1.4471105220213982e-13,9.593849652295164e-13
60070.60743055555,2023-05-06 14:34:42,-544.5972198285162,1.4410397467568518e-13,9.541754684101308e-13
60070.607777777775,2023-05-06 14:35:12,-542.6621624678373,1.4359194588312713e-13,9.482987545238736e-13
60070.608125,2023-05-06 14:35:42,-542.0687826424837,1.4343493371300855e-13,9.417544023475362e-13
60070.60847222222,2023-05-06 14:36:12,-542.8446153402328,1.4364022410259997e-13,9.345455735856013e-13
60070.608819444446,2023-05-06 14:36:42,-544.5160046480596,1.440824846094827e-13,9.266789533311426e-13
60070.60916666667,2023-05-06 14:37:12,-546.6408361643553,1.4464472888078247e-13,9.18164598407833e-13
60070.60951388889,2023-05-06 14:37:42,-548.6138115413487,1.4516679102765045e-13,9.090155795534737e-13
60070.60986111111,2023-05-06 14:38:12,-549.541966304183,1.4541238682867328e-13,8.992476226168756e-13
60070.61020833333,2023-05-06 14:38:42,-548.4938104562461,1.4513503795822768e-13,8.888785936260881e-13
60070.610555555555,2023-05-06 14:39:12,-544.6659149304032,1.441221518474779e-13,8.779276722232782e-13
60070.61090277778,2023-05-06 14:39:42,-537.3930043205619,1.4219769228694415e-13,8.664141071664023e-13
60070.61125,2023-05-06 14:40:12,-526.2104774266481,1.392387227702835e-13,8.543546863306654e-13
60070.611597222225,2023-05-06 14:40:42,-510.9993363656104,1.3521375568187592e-13,8.417553808478598e-13
60070.61194444444,2023-05-06 14:41:12,-492.0206258818507,1.3019186516287906e-13,8.286494501729982e-13
60070.612291666665,2023-05-06 14:41:42,-469.7460363768041,1.242978635685315e-13,8.151470190400818e-13
60070.61263888889,2023-05-06 14:42:12,-444.62469010427594,1.176505915750839e-13,8.013437839389348e-13
60070.61298611111,2023-05-06 14:42:42,-416.9165027588606,1.1031882456975444e-13,7.873252054180628e-13
60070.613333333335,2023-05-06 14:43:12,-386.91907718777657,1.0238131020603367e-13,7.731703055522228e-13
60070.61368055556,2023-05-06 14:43:42,-355.0258917398751,9.394216542017064e-14,7.589528416782008e-13
60070.61402777778,2023-05-06 14:44:12,-322.0370835997164,8.521311172741152e-14,7.447418137216361e-13
60070.614375,2023-05-06 14:44:42,-288.823758546263,7.642464939573595e-14,7.306016974353982e-13
60070.61472222222,2023-05-06 14:45:12,-255.5280594266951,6.76143903491579e-14,7.16592486394136e-13
60070.61506944445,2023-05-06 14:45:42,-221.9300479181111,5.872413747362741e-14,7.02769762475494e-13
60070.61541666667,2023-05-06 14:46:12,-188.1592483073473,4.978816373982922e-14,6.891847948148805e-13
60070.61576388889,2023-05-06 14:46:42,-154.88272668421268,4.098297918382831e-14,6.758846061506822e-13
60070.616111111114,2023-05-06 14:47:12,-123.18314779922366,3.2595063956661465e-14,6.629120665234961e-13
60070.61645833333,2023-05-06 14:47:42,-94.01445061340928,2.48768365262848e-14,6.503059641602536e-13
60070.61680555555,2023-05-06 14:48:12,-67.79614079743624,1.793930082797565e-14,6.381011387558728e-13
60070.61715277778,2023-05-06 14:48:42,-44.55876451730728,1.1790539576393273e-14,6.263286253607097e-13
60070.6175,2023-05-06 14:49:12,-24.22362219169736,6.4097283492649596e-15,6.150158829769975e-13
60070.617847222224,2023-05-06 14:49:42,-6.582026436924934,1.7416471044049495e-15,6.041869471607579e-13
60070.61819444445,2023-05-06 14:50:12,8.723315928131342,-2.308246263158058e-15,5.938626797116153e-13
60070.61854166666,2023-05-06 14:50:42,22.214050836861137,-5.87798266808523e-15,5.840609616839866e-13
60070.61888888889,2023-05-06 14:51:12,34.26819560304284,-9.067587955952577e-15,5.747969631551536e-13
60070.61923611111,2023-05-06 14:51:42,45.0925107114017,-1.193177229892029e-14,5.660833352258945e-13
60070.61958333333,2023-05-06 14:52:12,55.09581480175257,-1.4578711774231983e-14,5.579304239386123e-13
60070.61993055556,2023-05-06 14:52:42,64.89865206182003,-1.717260641937805e-14,5.503465103596207e-13
60070.62027777778,2023-05-06 14:53:12,74.72243741899729,-1.9772044067583085e-14,5.433379792325731e-13
60070.620625,2023-05-06 14:53:42,83.94755376130342,-2.2213069991642208e-14,5.369094839897407e-13
60070.62097222222,2023-05-06 14:54:12,90.96529738605022,-2.4070010704449005e-14,5.310640168464934e-13
60070.62131944444,2023-05-06 14:54:42,93.78864232078196,-2.481708617997827e-14,5.258028924514184e-13
60070.621666666666,2023-05-06 14:55:12,91.78325501456855,-2.4286447625340565e-14,5.211255915900106e-13
60070.62201388889,2023-05-06 14:55:42,85.91593481600285,-2.273391645088014e-14,5.170294062918149e-13
60070.62236111111,2023-05-06 14:56:12,77.27714231237769,-2.0448035636867005e-14,5.135089048007779e-13
60070.622708333336,2023-05-06 14:56:42,66.16740554943681,-1.7508326863391308e-14,5.10554648924588e-13
60070.62305555555,2023-05-06 14:57:12,51.35877541452646,-1.3589866790064711e-14,5.0815095173788e-13
60070.623402777775,2023-05-06 14:57:42,31.02190490067005,-8.208598273060066e-15,5.062715587427849e-13
60070.62375,2023-05-06 14:58:12,4.446246232837439,-1.176505738939355e-15,5.048739626596715e-13
60070.62409722222,2023-05-06 14:58:42,-29.62023349106312,7.837706880376808e-15,5.039169419182214e-13
60070.624444444446,2023-05-06 14:59:12,-83.17455248907208,2.2008528815701256e-14,5.038707693349776e-13
60070.62479166667,2023-05-06 14:59:42,-246.06142799556255,6.510945795812306e-14,5.127186014034167e-13
60070.62513888889,2023-05-06 15:00:12,-214.05560379847884,5.66405082249179e-14,5.125933937412031e-13
60070.62548611111,2023-05-06 15:00:42,-149.67332841083407,3.960453843986181e-14,5.149541089867403e-13
60070.62583333333,2023-05-06 15:01:12,-138.56723637133837,3.6665794083970195e-14,5.137859832729624e-13
60070.626180555555,2023-05-06 15:01:42,-135.23595451563597,3.578431518783689e-14,5.121339771052506e-13
60070.62652777778,2023-05-06 15:02:12,-132.3824685998261,3.502926421222087e-14,5.106743882566525e-13
60070.626875,2023-05-06 15:02:42,-129.07038110867143,3.415286427007777e-14,5.096201948186942e-13
60070.627222222225,2023-05-06 15:03:12,-125.87763649597764,3.3308043231589125e-14,5.090546663571787e-13
60070.62756944444,2023-05-06 15:03:42,-123.60979484766722,3.2707957547054245e-14,5.090138740492303e-13
60070.627916666665,2023-05-06 15:04:12,-123.2227158881724,3.260553393094747e-14,5.095134185967262e-13
60070.62826388889,2023-05-06 15:04:42,-125.25762875005604,3.314398514009695e-14,5.105588043223415e-13
60070.62861111111,2023-05-06 15:05:12,-128.72487740963695,3.406144173892402e-14,5.121500102896241e-13
60070.628958333335,2023-05-06 15:05:42,-131.87309139594436,3.489447968336915e-14,5.142837145206213e-13
60070.62930555556,2023-05-06 15:06:12,-134.13450346142054,3.54928640583707e-14,5.169544598818257e-13
60070.62965277778,2023-05-06 15:06:42,-135.95236195623875,3.597388126698544e-14,5.201552499594139e-13
60070.63,2023-05-06 15:07:12,-137.58165979385376,3.640500409644967e-14,5.238778127847749e-13
60070.63034722222,2023-05-06 15:07:42,-138.99224015697837,3.6778252856312483e-14,5.281127079474083e-13
60070.63069444445,2023-05-06 15:08:12,-140.28620173037052,3.712064352415711e-14,5.328493762204799e-13
60070.63104166667,2023-05-06 15:08:42,-141.6094518229365,3.747078412511128e-14,5.38076077197296e-13
60070.63138888889,2023-05-06 15:09:12,-142.85747253894806,3.780101854259782e-14,5.437798119750013e-13
60070.631736111114,2023-05-06 15:09:42,-143.7500482723117,3.80371999004778e-14,5.4994622182425e-13
60070.63208333333,2023-05-06 15:10:12,-144.1050611846149,3.8131138631454416e-14,5.565594895426252e-13
60070.63243055555,2023-05-06 15:10:42,-143.9873334430158,3.80999871035429e-14,5.636022114425467e-13
60070.63277777778,2023-05-06 15:11:12,-143.78348976001143,3.804604873613311e-14,5.710552883119819e-13
60070.633125,2023-05-06 15:11:42,-144.116279438138,3.813410705447007e-14,5.788977965384159e-13
60070.633472222224,2023-05-06 15:12:12,-145.4132310077548,3.847728889480796e-14,5.871068568026631e-13
60070.63381944445,2023-05-06 15:12:42,-147.54656883329153,3.9041783990986795e-14,5.956575073823831e-13
60070.63416666666,2023-05-06 15:13:12,-150.22669177502394,3.975096199348329e-14,6.045226361664698e-13
60070.63451388889,2023-05-06 15:13:42,-153.25520370155573,4.055232599255653e-14,6.136728636157791e-13
60070.63486111111,2023-05-06 15:14:12,-156.38395117223263,4.138021297006076e-14,6.230764738164359e-13
60070.63520833333,2023-05-06 15:14:42,-159.19296329841018,4.212349589100891e-14,6.326993415028019e-13
60070.63555555556,2023-05-06 15:15:12,-161.21659404039383,4.265896177768306e-14,6.425048604427406e-13
60070.63590277778,2023-05-06 15:15:42,-162.46770343557,4.2990013479812105e-14,6.524539293287889e-13
60070.63625,2023-05-06 15:16:12,-163.63619645312428,4.329920434983413e-14,6.625048721572775e-13
60070.63659722222,2023-05-06 15:16:42,-165.73427833616734,4.3854370493790493e-14,6.726133296989821e-13
60070.63694444444,2023-05-06 15:17:12,-169.54698665440085,4.486323797039917e-14,6.827321562727695e-13
60070.637291666666,2023-05-06 15:17:42,-175.08358600735664,4.632825825309357e-14,6.928110539820031e-13
60070.63763888889,2023-05-06 15:18:12,-181.78572236001492,4.81016872242157e-14,7.027961022509705e-13
60070.63798611111,2023-05-06 15:18:42,-189.07126098498705,5.002948823987695e-14,7.126285524656619e-13
60070.638333333336,2023-05-06 15:19:12,-196.6340251415968,5.2030644938483375e-14,7.222407385678887e-13
60070.63868055555,2023-05-06 15:19:42,-204.53705728799105,5.4121838765443655e-14,7.31563180425232e-13
60070.639027777775,2023-05-06 15:20:12,-212.7069295272231,5.6283640220538475e-14,7.405920291351718e-13
60070.639375,2023-05-06 15:20:42,-220.7002066783607,5.839871346407426e-14,7.493252587563595e-13
60070.63972222222,2023-05-06 15:21:12,-227.87628750130537,6.02975512317476e-14,7.577546987810402e-13
60070.640069444446,2023-05-06 15:21:42,-233.8097115047276,6.186757390391345e-14,7.658704453675372e-13
60070.64041666667,2023-05-06 15:22:12,-238.3224117346108,6.306166380369445e-14,7.736623461450036e-13
60070.64076388889,2023-05-06 15:22:42,-241.30075931176543,6.384975398889375e-14,7.811207658425992e-13
60070.64111111111,2023-05-06 15:23:12,-242.71830051019788,6.422484463115772e-14,7.882372023839107e-13
60070.64145833333,2023-05-06 15:23:42,-242.53828762844205,6.417721204911478e-14,7.950045493977501e-13
60070.641805555555,2023-05-06 15:24:12,-240.7722367607057,6.37099034763674e-14,8.014174077884449e-13
60070.64215277778,2023-05-06 15:24:42,-237.63975224271417,6.288102765178136e-14,8.074723056065358e-13
60070.6425,2023-05-06 15:25:12,-233.60615500062704,6.181371152591376e-14,8.131678332325838e-13
60070.642847222225,2023-05-06 15:25:42,-229.24291882663965,6.065917078970087e-14,8.185047325085604e-13
60070.64319444444,2023-05-06 15:26:12,-225.02053955942392,5.954190170928656e-14,8.234859793944178e-13
60070.643541666665,2023-05-06 15:26:42,-221.3564496859908,5.857235964203749e-14,8.281168022962651e-13
60070.64388888889,2023-05-06 15:27:12,-218.62320905923843,5.784912635380273e-14,8.324046850540073e-13
60070.64423611111,2023-05-06 15:27:42,-216.7587088830769,5.73557674522406e-14,8.36359363417817e-13
60070.644583333335,2023-05-06 15:28:12,-215.9071122445166,5.71304294299943e-14,8.399927608942934e-13
60070.64493055556,2023-05-06 15:28:42,-217.3831313289702,5.752099370212537e-14,8.4331893402462e-13
60070.64527777778,2023-05-06 15:29:12,-222.0418776869774,5.875372835950408e-14,8.463539249142153e-13
60070.645625,2023-05-06 15:29:42,-228.95347376540303,6.058258173956289e-14,8.491155631221114e-13
60070.64597222222,2023-05-06 15:30:12,-236.58133244514465,6.260096287335074e-14,8.516233429076646e-13
60070.64631944445,2023-05-06 15:30:42,-243.35430517420173,6.439313561146072e-14,8.538983081595335e-13
60070.64666666667,2023-05-06 15:31:12,-248.09396446868777,6.564728035931502e-14,8.559629965495511e-13
60070.64701388889,2023-05-06 15:31:42,-250.5156511925161,6.628807445377053e-14,8.578412375824023e-13
60070.647361111114,2023-05-06 15:32:12,-250.56031100451943,6.629989173117047e-14,8.595580452515391e-13
60070.64770833333,2023-05-06 15:32:42,-248.14257987588644,6.566014431299076e-14,8.611394097407286e-13
60070.64805555555,2023-05-06 15:33:12,-243.69788758084175,6.44840497561217e-14,8.626121056256903e-13
60070.64840277778,2023-05-06 15:33:42,-238.2606111355126,6.304531096228591e-14,8.640036272644901e-13
60070.64875,2023-05-06 15:34:12,-233.13668725639585,6.16894873002612e-14,8.653418836802841e-13
60070.649097222224,2023-05-06 15:34:42,-229.77713407203555,6.080052762626007e-14,8.666551050357032e-13
60070.64944444445,2023-05-06 15:35:12,-229.1956894993782,6.064667360181258e-14,8.679715807227531e-13
60070.64979166666,2023-05-06 15:35:42,-231.82448260113597,6.134226939402504e-14,8.693195543712358e-13
60070.65013888889,2023-05-06 15:36:12,-237.84402987360951,6.293508084463207e-14,8.707270431268331e-13
60070.65048611111,2023-05-06 15:36:42,-246.92343444377184,6.533755048386556e-14,8.722217277283467e-13
60070.65083333333,2023-05-06 15:37:12,-257.8049550540745,6.821687177557865e-14,8.738308454574543e-13
60070.65118055556,2023-05-06 15:37:42,-268.6782776117325,7.109402380911765e-14,8.75581099536258e-13
60070.65152777778,2023-05-06 15:38:12,-277.93581203371286,7.354362776839679e-14,8.774986265923221e-13
60070.651875,2023-05-06 15:38:42,-284.2764228321612,7.522139472103691e-14,8.796090029973162e-13
60070.65222222222,2023-05-06 15:39:12,-286.09737963974476,7.570323176340772e-14,8.81937170676599e-13
60070.65256944444,2023-05-06 15:39:42,-281.7575492039323,7.455488433810134e-14,8.8450754138479e-13
60070.652916666666,2023-05-06 15:40:12,-270.66643777117133,7.16201039484125e-14,8.873440279476002e-13
60070.65326388889,2023-05-06 15:40:42,-253.52363354712725,6.708400619427828e-14,8.904702181816173e-13
60070.65361111111,2023-05-06 15:41:12,-231.17857941240072,6.117135919954818e-14,8.939094881682095e-13
60070.653958333336,2023-05-06 15:41:42,-203.9200607575476,5.3958577461197546e-14,8.976852607548214e-13
60070.65430555555,2023-05-06 15:42:12,-172.65702725574374,4.56861749883248e-14,9.018215944426558e-13
60070.654652777775,2023-05-06 15:42:42,-139.46135678887367,3.690238417535203e-14,9.063440955496848e-13
60070.655,2023-05-06 15:43:12,-106.44403636455536,2.8165785946328504e-14,9.112814298314296e-13
60070.65534722222,2023-05-06 15:43:42,-75.27260553464293,1.9917622137609468e-14,9.166683655591543e-13
60070.655694444446,2023-05-06 15:44:12,-47.05792748183012,1.245183438921551e-14,9.225516873340617e-13
60070.65604166667,2023-05-06 15:44:42,-22.95365245267749,6.0736860772015225e-15,9.290034606259978e-13
60070.65638888889,2023-05-06 15:45:12,-4.488773204386234,1.1877586528507242e-15,9.361530345677265e-13
60070.65673611111,2023-05-06 15:45:42,6.2450691647827625,-1.6524860135223094e-15,9.442789162634525e-13
60070.65708333333,2023-05-06 15:46:12,3.779911678284406,-1.0001892718720432e-15,9.541382563897047e-13
60070.657430555555,2023-05-06 15:46:42,-42.089667450636625,1.1137200396146715e-14,9.68485030366573e-13
60070.65777777778,2023-05-06 15:47:12,-278.5995858833194,7.371926665624164e-14,9.770432129850912e-13
60070.658125,2023-05-06 15:47:42,-67.57159461826086,1.7879884445116407e-14,9.40764215313748e-13
60070.658472222225,2023-05-06 15:48:12,-15.909519761800766,4.2097626454625615e-15,9.30543036490725e-13
60070.65881944444,2023-05-06 15:48:42,-7.193346291780472,1.903406323283417e-15,9.26169129134673e-13
60070.659166666665,2023-05-06 15:49:12,-12.711491093039513,3.3635434112909295e-15,9.236691573280776e-13
60070.65951388889,2023-05-06 15:49:42,-25.942700996994972,6.864607808073286e-15,9.2213416289325e-13
60070.65986111111,2023-05-06 15:50:12,-42.74545426294208,1.1310725861853042e-14,9.212539737600116e-13
60070.660208333335,2023-05-06 15:50:42,-60.43114406988025,1.5990474680371692e-14,9.208920784396326e-13
60070.66055555556,2023-05-06 15:51:12,-78.1781882494688,2.068645826587178e-14,9.209756750393304e-13
60070.66090277778,2023-05-06 15:51:42,-95.68403908982872,2.5318620521437256e-14,9.21459056537886e-13
60070.66125,2023-05-06 15:52:12,-112.65529920905828,2.9809326587116415e-14,9.223088946291687e-13
60070.66159722222,2023-05-06 15:52:42,-129.34947944059968,3.4226715508188904e-14,9.234977304672076e-13
60070.66194444445,2023-05-06 15:53:12,-146.69012517482042,3.881516341567366e-14,9.250006974372044e-13
60070.66229166667,2023-05-06 15:53:42,-165.47638097777963,4.3786129171490445e-14,9.267937413479132e-13
60070.66263888889,2023-05-06 15:54:12,-185.75999268516895,4.9153305061101937e-14,9.288525772631858e-13
60070.662986111114,2023-05-06 15:54:42,-206.98959120362997,5.477079522794961e-14,9.311521504449797e-13
60070.66333333333,2023-05-06 15:55:12,-228.40508061647415,6.043747333730104e-14,9.336662974675345e-13
60070.66368055555,2023-05-06 15:55:42,-249.51159389689565,6.602239434775276e-14,9.36367533420908e-13
60070.66402777778,2023-05-06 15:56:12,-270.2032961398363,7.149755365347312e-14,9.39227022586894e-13
60070.664375,2023-05-06 15:56:42,-290.5091537386179,7.687061595097123e-14,9.422143930063822e-13
60070.664722222224,2023-05-06 15:57:12,-310.49787298962474,8.21597613741768e-14,9.452978190824092e-13
60070.66506944445,2023-05-06 15:57:42,-329.78628846630454,8.726360185331252e-14,9.48443930971378e-13
60070.66541666666,2023-05-06 15:58:12,-346.91994339972734,9.17972786455028e-14,9.516178799284119e-13
60070.66576388889,2023-05-06 15:58:42,-359.53734738379717,9.51359259943927e-14,9.54783505121602e-13
60070.66611111111,2023-05-06 15:59:12,-365.9753404073417,9.683946091864227e-14,9.579034852836634e-13
60070.66645833333,2023-05-06 15:59:42,-366.5995120070874,9.700462079300109e-14,9.60939628810709e-13
60070.66680555556,2023-05-06 16:00:12,-362.7698131874204,9.599125751894954e-14,9.638530636166104e-13
60070.66715277778,2023-05-06 16:00:42,-356.7240327745676,9.439150460838047e-14,9.66604327609099e-13
60070.6675,2023-05-06 16:01:12,-351.7212935425341,9.306774719399445e-14,9.69153679075894e-13
60070.66784722222,2023-05-06 16:01:42,-351.88500628620386,9.311106665323682e-14,9.714611986444942e-13
60070.66819444444,2023-05-06 16:02:12,-360.065922729671,9.527579047677103e-14,9.734870073812145e-13
60070.668541666666,2023-05-06 16:02:42,-375.7147431075573,9.941657036571235e-14,9.751914211957722e-13
60070.66888888889,2023-05-06 16:03:12,-396.72214640304446,1.0497526622803793e-13,9.765353419425388e-13
60070.66923611111,2023-05-06 16:03:42,-421.3534088023007,1.114928588336892e-13,9.774805874860671e-13
60070.669583333336,2023-05-06 16:04:12,-449.76819271594286,1.1901159589737804e-13,9.779904153518164e-13
60070.66993055555,2023-05-06 16:04:42,-482.8165043592453,1.2775639460498105e-13,9.780297954073253e-13
60070.670277777775,2023-05-06 16:05:12,-520.0977267436683,1.376212490896498e-13,9.775655464086272e-13
60070.670625,2023-05-06 16:05:42,-560.0946491807699,1.4820469551230382e-13,9.765667469538101e-13
60070.67097222222,2023-05-06 16:06:12,-600.6798652745783,1.58943808271695e-13,9.75005012524252e-13
60070.671319444446,2023-05-06 16:06:42,-639.6392076127231,1.6925270423602837e-13,9.728548519684554e-13
60070.67166666667,2023-05-06 16:07:12,-675.379725497216,1.787098782659373e-13,9.700940269477454e-13
60070.67201388889,2023-05-06 16:07:42,-706.9221375994384,1.870562061377908e-13,9.66703736469765e-13
60070.67236111111,2023-05-06 16:08:12,-733.3162236697972,1.9404025337892157e-13,9.626688275256242e-13
60070.67270833333,2023-05-06 16:08:42,-753.4985700845718,1.9938063381194395e-13,9.57977887332713e-13
60070.673055555555,2023-05-06 16:09:12,-766.7558496929705,2.028885964224742e-13,9.52623406445617e-13
60070.67340277778,2023-05-06 16:09:42,-773.0818803943694,2.0456250538638524e-13,9.466017810385944e-13
60070.67375,2023-05-06 16:10:12,-772.7582015953958,2.0447685786606732e-13,9.399133036557401e-13
60070.674097222225,2023-05-06 16:10:42,-765.6422617919743,2.0259393380422793e-13,9.325619864884978e-13
60070.67444444444,2023-05-06 16:11:12,-751.4932976551354,1.9885002565445034e-13,9.245554408674644e-13
60070.674791666665,2023-05-06 16:11:42,-730.5483948923647,1.9330786784053167e-13,9.15904659386993e-13
60070.67513888889,2023-05-06 16:12:12,-703.4701770842075,1.861427948816244e-13,9.066236903539683e-13
60070.67548611111,2023-05-06 16:12:42,-671.1523796617985,1.77591294999199e-13,8.967292187453507e-13
60070.675833333335,2023-05-06 16:13:12,-634.6009320393205,1.6791954367404948e-13,8.862399687725168e-13
60070.67618055556,2023-05-06 16:13:42,-594.853653550148,1.5740215466748297e-13,8.751757953864911e-13
60070.67652777778,2023-05-06 16:14:12,-552.9613964781165,1.4631719034446235e-13,8.635563659840748e-13
60070.676875,2023-05-06 16:14:42,-509.806870970875,1.3489822156457232e-13,8.513982821338286e-13
60070.67722222222,2023-05-06 16:15:12,-466.1336684823036,1.2334200747409115e-13,8.387061437575774e-13
60070.67756944445,2023-05-06 16:15:42,-422.7550994344056,1.1186375531277074e-13,8.255248983738921e-13
60070.67791666667,2023-05-06 16:16:12,-380.54267858341336,1.0069407356664253e-13,8.119651629952846e-13
60070.67826388889,2023-05-06 16:16:42,-339.8344704397023,8.992241630904391e-14,7.981207443324215e-13
60070.678611111114,2023-05-06 16:17:12,-300.42054805904627,7.949323550198818e-14,7.840759584837391e-13
60070.67895833333,2023-05-06 16:17:42,-262.20866091921926,6.938212105589962e-14,7.699087891209686e-13
60070.67930555555,2023-05-06 16:18:12,-225.42144992947576,5.96479852067957e-14,7.556920217837881e-13
60070.67965277778,2023-05-06 16:18:42,-190.10482135415077,5.030297505148914e-14,7.41493675559737e-13
60070.68,2023-05-06 16:19:12,-156.1446525119245,4.1316892984520206e-14,7.273772425822576e-13
60070.680347222224,2023-05-06 16:19:42,-123.66886368766428,3.2723587547195894e-14,7.134017726248263e-13
