MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho
60025.924791666665,95.62002100795507,76.22384089276194,76.22384089276194,1.046145029132538e-12,8.339382423343993e-13,8.339382423343993e-13,1.030835432982907e-12
60025.92513888889,104.62974749878047,77.3163757622242,77.3163757622242,1.1448176419621392e-12,8.459654457849081e-13,8.459654457849081e-13,1.0060928729455526e-12
60025.92548611111,117.957193788141,78.82159124466556,78.82159124466556,1.290738273022298e-12,8.62499702584799e-13,8.62499702584799e-13,9.821787433084993e-13
60025.925833333335,135.67810079082847,80.85218087131423,80.85218087131423,1.484740415791678e-12,8.847743294226138e-13,8.847743294226138e-13,9.591198533276422e-13
60025.92618055556,157.96459864079952,83.51122975991717,83.51122975991717,1.7287087966740032e-12,9.139174140866347e-13,9.139174140866347e-13,9.369380623032764e-13
60025.92652777778,186.8667762428522,86.95641464268168,86.95641464268168,2.0450769452961016e-12,9.516542341386857e-13,9.516542341386857e-13,9.155628748125879e-13
60025.926875,224.6423207223415,91.39789548396102,91.39789548396102,2.458548293607885e-12,1.0002840927697752e-12,1.0002840927697752e-12,8.931306037639969e-13
60025.92722222222,-18.162154629826546,87.97414391790517,87.97414391790517,-1.9877338114151716e-13,9.628217794641392e-13,9.628217794641392e-13,8.313045646448335e-13
60025.92756944445,-53.04696308076382,83.70077703915763,83.70077703915763,-5.805627177769395e-13,9.160477391309187e-13,9.160477391309187e-13,7.968250082744468e-13
60025.92791666667,-2.241889663040638,81.1730515479165,81.1730515479165,-2.4535488017484108e-14,8.883668391134483e-13,8.883668391134483e-13,7.80874097013833e-13
60025.92826388889,35.65829715132713,79.87262999372822,79.87262999372822,3.902357433667341e-13,8.741066632537886e-13,8.741066632537886e-13,7.649889229744188e-13
60025.928611111114,66.42916797101498,79.4992004930973,79.4992004930973,7.26951506131317e-13,8.6998024060619e-13,8.6998024060619e-13,7.491125426444106e-13
60025.92895833333,92.30820370092988,79.84538976898467,79.84538976898467,1.0100931097112983e-12,8.737173383761986e-13,8.737173383761986e-13,7.335503115332969e-13
60025.92930555555,114.05090277642012,80.7455348481277,80.7455348481277,1.2479257333386426e-12,8.835040173833996e-13,8.835040173833996e-13,7.184727930013739e-13
60025.92965277778,132.4352517426014,82.07091220439627,82.07091220439627,1.4489623182262259e-12,8.97930555814166e-13,8.97930555814166e-13,7.039670789378281e-13
60025.93,147.89403374493122,83.71649024290964,83.71649024290964,1.6179398372325012e-12,9.158465772249703e-13,9.158465772249703e-13,6.900758736888963e-13
60025.930347222224,160.8896124325693,85.59876151582817,85.59876151582817,1.7599198515059301e-12,9.36337389209423e-13,9.36337389209423e-13,6.768174671299027e-13
60025.93069444445,171.95289757847786,87.65481237446268,87.65481237446268,1.880713846335814e-12,9.58713820192428e-13,9.58713820192428e-13,6.641959181340667e-13
60025.93104166666,180.9311300702393,89.82402906506213,89.82402906506213,1.978655885227951e-12,9.823121298997845e-13,9.823121298997845e-13,6.522065689508994e-13
60025.93138888889,187.9179153367877,92.05343557123773,92.05343557123773,2.0547765094690417e-12,1.0065524443941744e-12,1.0065524443941744e-12,6.40839095940725e-13
60025.93173611111,194.2188879437745,94.3237789572941,94.3237789572941,2.123358205083737e-12,1.03122395614507e-12,1.03122395614507e-12,6.300794094111449e-13
60025.93208333333,201.56764602661133,96.65516737184447,96.65516737184447,2.203354059519532e-12,1.0565463237794484e-12,1.0565463237794484e-12,6.199108284182241e-13
60025.93243055556,211.21218890324235,99.09255080868272,99.09255080868272,2.3083980494075733e-12,1.083010654760903e-12,1.083010654760903e-12,6.103148922299304e-13
60025.93277777778,224.1060297042131,101.69699828567293,101.69699828567293,2.448896589675201e-12,1.1112839427421583e-12,1.1112839427421583e-12,6.012719157368844e-13
60025.933125,240.75884227082133,104.53499510169638,104.53499510169638,2.6303989030906165e-12,1.1420919533280622e-12,1.1420919533280622e-12,5.927613182805519e-13
60025.93347222222,260.77963212132454,107.65988784208893,107.65988784208893,2.8486109881753434e-12,1.1760164587931466e-12,1.1760164587931466e-12,5.847619055140731e-13
60025.93381944444,283.39287954196334,111.10563277738059,111.10563277738059,3.0950419485157884e-12,1.213427079460069e-12,1.213427079460069e-12,5.772520271756798e-13
60025.934166666666,307.8459864370525,114.88910111698966,114.88910111698966,3.36145758120308e-12,1.2545066590506946e-12,1.2545066590506946e-12,5.702096583587628e-13
60025.93451388889,332.6720559746027,118.9982134727937,118.9982134727937,3.6318323539477708e-12,1.2991219250031323e-12,1.2991219250031323e-12,5.636125604509849e-13
60025.93486111111,355.64531173557043,123.38056714432659,123.38056714432659,3.881870889677848e-12,1.346699692489161e-12,1.346699692489161e-12,5.574383009017155e-13
60025.935208333336,374.7634922042489,127.95116578177972,127.95116578177972,4.089737204131056e-12,1.3963116842888472e-12,1.3963116842888472e-12,5.516642962419428e-13
60025.93555555555,388.6152549386025,132.60588165958012,132.60588165958012,4.240060947469387e-12,1.4468217937516735e-12,1.4468217937516735e-12,5.46267817480935e-13
60025.935902777775,395.49338103458285,137.21794305212404,137.21794305212404,4.314256996846485e-12,1.496847986069692e-12,1.496847986069692e-12,5.412260299108032e-13
60025.93625,394.09358920902014,141.646833503105,141.646833503105,4.298149455607889e-12,1.5448595891445606e-12,1.5448595891445606e-12,5.365160018666322e-13
60025.93659722222,385.5417092293501,145.7806449560922,145.7806449560922,4.204071305336539e-12,1.5896392314035656e-12,1.5896392314035656e-12,5.321146673084625e-13
60025.936944444446,373.9926073253155,149.58417766224593,149.58417766224593,4.0773678406914906e-12,1.630806875671201e-12,1.630806875671201e-12,5.279988604151525e-13
60025.93729166667,365.87733202800155,155.68213319604595,153.12996707807798,3.988159750016748e-12,1.6969764537413285e-12,1.6691571676144213e-12,5.24145468935369e-13
60025.93763888889,363.8593273125589,161.91258413729568,156.52882772702122,3.965455662337208e-12,1.7645752777950779e-12,1.705901373516054e-12,5.205316048532769e-13
