MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60071.28625,3285732.3116905424,-429289.1048830926,-6026817.53259276,6641.078874287356,-583.4171053887552,3652.9199691237127,-61.06980719921027,24.97414118970974,6871345.37940837,28894064.217094395,57955425.19789789,35116.853719705905,35170.77610744839,77.45076229423285
60071.28659722222,3483123.9341233564,-446552.658924461,-5913931.24843931,6517.156083060398,-567.3809132621775,3872.1450862743905,-59.171180798362165,24.983745346179916,6871583.861105102,28894376.040432133,57953410.52514248,32790.28337306653,32829.99915920725,91.73161739483476
60071.286944444444,3676689.9614932947,-463325.71011998435,-5794531.257177517,6386.062046549603,-550.7198074416185,4087.1274506294617,-57.27248035021343,24.979139259463306,6871813.51265046,28894845.783189356,57951470.202346615,30379.64442274201,30405.930900896834,105.73432261124253
60071.28729166667,3866217.3523961543,-479589.778815422,-5668748.383714832,6247.937746207536,-533.4518210251197,4297.631697615767,-55.373719016386204,24.962681583058284,6872033.765985178,28895467.567095853,57949609.023970194,27895.51921608073,27909.526866066757,119.17607452347875
60071.28763888889,4051497.4062245805,-495326.93702876684,-5536720.446723744,6102.931687298638,-515.5956197918999,4503.426922375934,-53.47490571909313,24.93624217289415,6872244.049567774,28896234.03408139,57947831.81390835,25348.805059279806,25352.007725239317,133.01816797629
60071.287986111114,4232325.994377371,-510519.82623928157,-5398592.123160699,5951.200001502891,-497.1704810302484,4704.286815537552,-51.57604621648021,24.90132291117297,6872443.796177369,28897137.193968147,57946143.35978157,22750.66671997633,22744.710890765167,148.700988907367
60071.28833333333,4408503.786334066,-525151.6756722305,-5254514.804773422,5792.9064733479645,-478.19633736283834,4899.990137956537,-49.67714389016855,24.859144407860494,6872632.449612971,28898170.249047652,57944548.3565492,20112.487919106206,20098.92129828321,166.43226951733232
60071.28868055555,4579836.473723608,-539206.321880857,-5104646.438603645,5628.222214878541,-458.69379800057794,5090.321202850908,-47.77820027131428,24.810709307966675,6872809.46637187,28899327.624285016,57943051.39243613,17445.82194661296,17425.825639134448,185.18857822939754
60071.28902777778,4746134.990002524,-552668.2316993768,-4949151.356479776,5457.32528870245,-438.6840908490265,5275.070068347209,-45.8792153978736,24.75684921898612,6872974.316186642,28900603.632123973,57941656.94447716,14762.341583985308,14736.646545231115,203.91187420859933
60071.289375,4907215.710443722,-565522.5134668329,-4788200.100465777,5280.40051991745,-418.1889717201653,5454.032605900906,-43.98018817941341,24.698260137955284,6873126.474897788,28901991.66652153,57940369.43861583,12073.788764867482,12042.82903683878,222.18912370875478
60071.289722222224,5062900.655705158,-577754.9379921639,-4621969.247317604,5097.639425809957,-397.2306920891328,5627.0106190538545,-42.08111665442549,24.635529365351037,6873265.427746101,28903484.22262726,57939193.2220341,9391.923849749808,9355.963709570306,240.28176351636648
60071.29006944445,5213017.692474473,-589351.9511965262,-4450641.230933458,4909.240161262715,-375.8320493617926,5793.812076459552,-40.18199821861425,24.56915635751784,6873390.676676109,28905073.53380541,57938132.50171355,6728.4749106938625,6687.561468912811,258.6525054760277
60071.29041666666,5357400.728395181,-600300.6908304081,-4274404.145790936,4715.4073748344335,-354.01642576774725,5954.251479009124,-38.28282973989519,24.499568947174485,6873501.739456799,28906752.507819336,57937191.35191886,4095.0871523807264,4048.9969724883117,277.0931932851672
60071.29076388889,5495889.905937085,-610589.0054594723,-4093451.550381708,4516.351878088111,-331.80771719717285,6108.15023197374,-36.383607658749554,24.42713610165328,6873598.157764123,28908514.952131234,57936373.646211475,1503.2727300620015,1451.5980612098354,294.3420852795243
60071.29111111111,5628331.778090066,-620205.46554318,-3907982.2556056245,4312.290229346989,-309.23019045081475,6255.336794536531,-34.4843280781031,24.352178129531126,6873679.490337062,28910354.372945156,57935683.11516508,-1035.6387708019404,-1093.2725031564892,309.26078932732344
60071.29145833333,5754579.477302419,-629139.3748614469,-3718200.112149486,4103.44448848874,-286.30841146671685,6395.6466051415755,-32.58498685949901,24.274974863612655,6873745.309092884,28912262.33722208,57935123.379149124,-3510.5490634210973,-3574.2067589487315,322.4947522431612
60071.29180555556,5874492.880700867,-637380.7772201968,-3524313.805857726,3890.042299291551,-263.06733312794285,6528.922046111694,-30.685579786482936,24.19577232621986,6873795.204165511,28914228.298119925,57934697.90597073,-5910.638789519698,-5979.944691334725,336.79860838875175
60071.29215277778,5987938.782099079,-644920.4761988239,-3326536.63811785,3672.317019660572,-239.53242377776212,6655.012886261146,-28.786102595918326,24.114788053926926,6873828.795275561,28916242.29561574,57934409.91520282,-8225.414065637906,-8299.705152490118,354.5708058178425
60071.2925,6094791.05675048,-651750.0445550592,-3125086.3032298665,3450.5073412635584,-215.72963140409973,6773.776898551458,-26.886551043459317,24.032215558294233,6873845.743688916,28918296.82866443,57934262.27755546,-10444.751518265803,-10523.23085684249,375.9258141219616
60071.29284722222,6194930.812499432,-657861.8382505584,-2920184.6347449296,3224.856730142466,-191.6852418584944,6885.080081245426,-24.98692080844072,23.948227965277223,6873845.747802267,28920385.94352702,57934257.552104995,-12558.941947382249,-12640.692667445315,399.5473116710782
60071.29319444444,6288246.528199606,-663249.0077551533,-2712057.3667754605,2995.613062940745,-167.42576301722698,6988.796711921605,-23.08720755839711,23.862981060526803,6873828.545258917,28922504.244774688,57934397.96851695,-14558.73201411536,-14642.738539608745,423.70834812521935
60071.293541666666,6374634.1842926,-667905.5003726173,-2500933.8742878684,2763.0283339683842,-142.97786880364043,7084.809384331442,-21.18740688851523,23.776615918245373,6873793.907827063,28924646.128795296,57934685.47019581,-16435.36417431396,-16520.47214772104,447.05961448326707
60071.29388888889,6453997.375797663,-671826.06440315,-2287046.9353557136,2527.3584682375495,-118.36843222071258,7173.009082821027,-19.287514482687033,23.68926109745986,6873741.638783856,28926805.607475698,57935121.73631953,-18180.614295185194,-18265.468640571064,468.84355064854026
60071.29423611111,6526247.43579549,-675006.2608727866,-2070632.466436165,2288.863094015115,-93.6245524215492,7253.295379644146,-17.3875260360067,23.60103446022111,6873671.578944462,28928976.84216385,57935708.131063305,-19786.827210462914,-19869.946068271092,488.4810339771211
