MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60070.81333333333,16.146878089755774,-283.3741690935567,-275.10763534309547,-3.806674994702307e-13,6.680631126566594e-12,6.4857451111658335e-12,4.0172232973712297e-13,6.308981310752815e-12
60070.813680555555,6.766710359603167,-279.13662385027857,-274.0519488653996,-1.5955289474191357e-13,6.58178849056109e-12,6.461896464813616e-12,3.969280684377492e-13,6.277673924721791e-12
60070.81402777778,-7.869174428284168,-274.95001385572056,-272.93130084601125,1.8557876624108984e-13,6.484147074681236e-12,6.436539759180622e-12,3.920571780280334e-13,6.24552153732896e-12
60070.814375,-26.358838323503733,-271.02936609604706,-271.7454927678737,6.217264784318309e-13,6.392775404834617e-12,6.409666699827268e-12,3.8709279380901176e-13,6.212812498599147e-12
60070.814722222225,-48.36956062167883,-267.63811335594704,-270.49223822073805,1.1410929914452693e-12,6.313887731641457e-12,6.381219785893425e-12,3.820288353741995e-13,6.179870325151004e-12
60070.81506944444,-73.84952240437269,-265.00558486636726,-269.17475429026206,1.7425050556920515e-12,6.252898548047102e-12,6.351271544413877e-12,3.769187194244028e-13,6.147062758532213e-12
60070.815416666665,-102.57754810526967,-263.17331828276315,-267.80473087160954,2.420792682023196e-12,6.210794221254598e-12,6.32009386732338e-12,3.718076576868754e-13,6.114779529147946e-12
60070.81576388889,-134.2140013538301,-261.9367037016278,-266.39697179183776,3.1679867116573286e-12,6.1827528294491106e-12,6.2880329782985825e-12,3.667330799081158e-13,6.083396878162637e-12
60070.81611111111,-168.14111550152302,-260.9848333589112,-264.96177730819005,3.969545721933115e-12,6.1614390130527524e-12,6.25532836779588e-12,3.617278796890623e-13,6.053216643992885e-12
60070.816458333335,-203.79353871196508,-260.12953888612486,-263.50750831245546,4.812154547640632e-12,6.14241036020163e-12,6.222173982931998e-12,3.5682168158806984e-13,6.024456099614015e-12
60070.81680555556,-240.59293889254332,-259.37106872610747,-262.0444127333454,5.682180370639773e-12,6.125671028465185e-12,6.188808470951306e-12,3.5204139995993246e-13,5.9972848712662126e-12
60070.81715277778,-278.0953950025141,-258.81675384833164,-260.58472597255474,6.569153649477678e-12,6.113754681458724e-12,6.155517618712359e-12,3.474116126207317e-13,5.971924956699525e-12
60070.8175,-315.9586978107691,-258.59154339662444,-259.1410278027049,7.46499845172686e-12,6.109613327503927e-12,6.122595721307485e-12,3.429548138965919e-13,5.948722624100383e-12
60070.81784722222,-353.7444711178541,-258.79332429065056,-257.7271658991153,8.359357643695672e-12,6.115561175303057e-12,6.0903667199056145e-12,3.386915984427593e-13,5.928092115806816e-12
60070.818194444444,-390.85437723994255,-259.48476983041814,-256.3625621985023,9.238084288403381e-12,6.133082587376951e-12,6.059287284192133e-12,3.346408119116083e-13,5.910423036090453e-12
60070.81854166667,-426.23518323525786,-260.6893045104419,-255.07090765893872,1.0076264151025732e-11,6.162734558082139e-12,6.029914807372376e-12,3.308197358789131e-13,5.896025753004053e-12
60070.81888888889,-458.62327494844794,-262.39373692752173,-253.87196372575644,1.0843987897990857e-11,6.2042086897366515e-12,6.002714324934183e-12,3.272441647768666e-13,5.88516137925504e-12
60070.819236111114,-487.31213410943747,-264.5642433227971,-252.77349057824662,1.1524497219505904e-11,6.256708325406772e-12,5.9778675420374456e-12,3.2392860114065057e-13,5.8781255280271534e-12
60070.81958333333,-511.5914983972907,-267.14478197228163,-251.76541418029618,1.2100932512191383e-11,6.318910669465849e-12,5.955134703066852e-12,3.2088632141102277e-13,5.875306835564375e-12
60070.81993055555,-530.9994093254209,-270.0547019691517,-250.82740757864798,1.2562295211603856e-11,6.388908970215251e-12,5.9340328554550234e-12,3.1812951913413134e-13,5.877309202256975e-12
60070.82027777778,-546.0563163049519,-273.20321538491794,-249.9464728968425,1.2920827429137269e-11,6.464555932547013e-12,5.9142530658286074e-12,3.156693906481739e-13,5.885041622550495e-12
60070.820625,-557.6892977915704,-276.5010858466228,-249.12576325045276,1.3198404459157902e-11,6.543738922104934e-12,5.895868178924182e-12,3.1351626203740356e-13,5.899542721702563e-12
60070.820972222224,-566.7511175014079,-279.8765408251435,-248.38340907916427,1.3415159937000955e-11,6.624757220305879e-12,5.879305846249605e-12,3.1167964683355175e-13,5.921495307749013e-12
60070.82131944445,-574.2721571363509,-283.29289901399363,-247.74991527628154,1.3595447715739319e-11,6.706739564026085e-12,5.8652870034891745e-12,3.101683314450645e-13,5.9506753945061814e-12
60070.82166666666,-581.0526070892811,-286.7316299443444,-247.26521681584418,1.3758188612222396e-11,6.789243861456582e-12,5.854756434595482e-12,3.089904067577812e-13,5.985897281462402e-12
60070.82201388889,-587.210206836462,-290.16653353199365,-246.97553987223654,1.3906153043260573e-11,6.871645241091798e-12,5.8488078296665705e-12,3.0815332786564405e-13,6.02554963720465e-12
60070.82236111111,-592.0381828472018,-293.55486861858515,-246.92964180225712,1.4022585909966851e-11,6.9529271654351e-12,5.848595945682691e-12,3.0766392005871687e-13,6.068145036817293e-12
60070.82270833333,-594.0781785473228,-296.8328116825471,-247.17664146512334,1.4072917297856199e-11,7.03157220875073e-12,5.855283965834887e-12,3.075283779047536e-13,6.112539863880863e-12
60070.82305555556,-591.3594319671392,-299.90040602721274,-247.76379433555735,1.4010419740716056e-11,7.105205974098515e-12,5.869991358126335e-12,3.0775222431631796e-13,6.157828125651629e-12
60070.82340277778,-582.461042996496,-302.63881489628307,-248.7337193151315,1.380137372442384e-11,7.171005577321432e-12,5.893728103211054e-12,3.083402003035332e-13,6.203166237484673e-12
60070.82375,-567.8096291832626,-304.9605940914402,-250.12159428906938,1.3455832031534536e-11,7.226891407660479e-12,5.927328434099324e-12,3.092960649889271e-13,6.247744419853927e-12
60070.82409722222,-548.8814209066331,-306.82200759655484,-251.93296676743776,1.3008737292956973e-11,7.271819996982878e-12,5.970924967180377e-12,3.106221692292814e-13,6.290797650307695e-12
60070.82444444444,-526.3298190422356,-308.2011677614724,-254.1021539144218,1.247554979515606e-11,7.305265398662417e-12,6.0229611918708235e-12,3.123188271445893e-13,6.331618009448994e-12
60070.824791666666,-499.60522021725774,-309.0759843296682,-256.4819353033478,1.1843225391161895e-11,7.32669795527697e-12,6.079947217601201e-12,3.1438327681181917e-13,6.369606807756375e-12
60070.82513888889,-466.96397548913956,-309.40169422049075,-258.8947186272591,1.1070411758100747e-11,7.335050096930817e-12,6.137670757576569e-12,3.168080764420613e-13,6.404226018481023e-12
60070.82548611111,-425.80440467596054,-309.0933473580827,-261.18586683436814,1.0095407108793128e-11,7.32830177878059e-12,6.19246214412126e-12,3.1957841309911073e-13,6.4348959642112485e-12
60070.825833333336,-374.7305023558438,-308.047417444922,-263.2370881601547,8.885089730557274e-12,7.303992944416054e-12,6.241512591074283e-12,3.22667488056471e-13,6.461001136144974e-12
60070.82618055555,-314.8405131176114,-306.1853467307364,-264.9617831600002,7.46548795075628e-12,7.2602569284422344e-12,6.282765137194891e-12,3.260280471959356e-13,6.481986657001852e-12
60070.826527777775,-248.4773495979607,-303.467892933016,-266.2976131307789,5.892164819482356e-12,7.196160315922132e-12,6.314738265439772e-12,3.2957571431606377e-13,6.497427587335705e-12
60070.826875,-178.7109442614019,-299.89706739845377,-267.2009731683259,4.237946109001562e-12,7.111750291147426e-12,6.336396068188144e-12,3.332092611242603e-13,6.5070966822944976e-12
60070.82722222222,-111.39478231593966,-295.5568712383509,-267.6574999217151,2.6416850285482597e-12,7.009019144366117e-12,6.347396131323796e-12,3.370677958987374e-13,6.511159674653646e-12
60070.827569444446,-56.298790629953146,-290.68017414373656,-267.7087769796244,1.3351278984941138e-12,6.893491062522901e-12,6.348723530609396e-12,3.4142722722723066e-13,6.510407866622706e-12
