MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60068.967152777775,-313.17284167185426,-382.86385755874215,-343.4181381979463,7.378096164263635e-12,9.019959533557497e-12,8.090650628101843e-12,2.953636705364382e-13,8.090650628101843e-12
60068.9675,-334.1424109041691,-380.81879822580765,-343.3554643648802,7.873130819056114e-12,8.97292926292856e-12,8.090210641227923e-12,2.920604670118754e-13,8.090210641227923e-12
60068.96784722222,-362.3747228346765,-379.7460665823892,-343.48311039487885,8.539494025876165e-12,8.948856149687188e-12,8.094306209499635e-12,2.8873313606110576e-13,8.094306209499635e-12
60068.968194444446,-394.3710737526417,-379.73703874666245,-343.82236348393064,9.294804673722972e-12,8.949899821359696e-12,8.103438420651941e-12,2.853777683139009e-13,8.103438420651941e-12
60068.96854166667,-427.317709825933,-380.79883667224397,-344.37531279745383,1.007278386085521e-11,8.976235452134863e-12,8.117655816877269e-12,2.819902061570309e-13,8.117655816877269e-12
60068.96888888889,-459.85521318390965,-382.88803366671004,-345.13504898420683,1.0841401729090824e-11,9.026847736490336e-12,8.136795255446611e-12,2.7856579697594965e-13,8.136795255446611e-12
60068.96923611111,-490.5671875141561,-385.929356885391,-346.08558583734373,1.1567264992921806e-11,9.099970917872262e-12,8.160479916923959e-12,2.750987910597671e-13,8.160479916923959e-12
60068.96958333333,-517.555036701262,-389.8035848785192,-347.19902382996656,1.2205584478432629e-11,9.192801244009318e-12,8.188050962070112e-12,2.71581301919839e-13,8.188050962070112e-12
60068.969930555555,-538.8144449852407,-394.31710719981544,-348.435252353549,1.2709046647756083e-11,9.300779806576944e-12,8.218561913285783e-12,2.679998545800271e-13,8.218561913285783e-12
60068.97027777778,-552.8759049512446,-399.1923759025211,-349.74576935738037,1.3042918424256444e-11,9.417363910877693e-12,8.250866963282467e-12,2.643441404250758e-13,8.250866963282467e-12
60068.970625,-559.1524626612663,-404.07471517237525,-351.0795699516726,1.319326331708414e-11,9.534186958011254e-12,8.283760728828384e-12,2.606533520422436e-13,8.283760728828384e-12
60068.970972222225,-557.8701094612479,-408.55134751256554,-352.38837083464466,1.3165316282599386e-11,9.641505462408588e-12,8.31610132478389e-12,2.5696301508294686e-13,8.31610132478389e-12
60068.97131944444,-549.9177718497813,-412.2670100423818,-353.6306941114694,1.2979960534015764e-11,9.730926683505264e-12,8.346906916180435e-12,2.5330191663881403e-13,8.346906916180435e-12
60068.971666666665,-536.3690843805671,-415.108302015687,-354.7728090506513,1.2662451060638599e-11,9.79976048621206e-12,8.37537707348875e-12,2.496951260272479e-13,8.37537707348875e-12
