utc,x_TLE,y_TLE,z_TLE
2020-03-02 17:09:59.981,14141.402371607212,-9777.627495824125,-20788.68417701006
2020-03-02 17:14:59.981,14958.954220706506,-9009.157416908865,-20565.899152141345
2020-03-02 17:19:59.981,15749.188835148474,-8224.235336916425,-20305.550399208667
2020-03-02 17:24:59.981,16510.66876091869,-7424.297627142678,-20008.120760682763
2020-03-02 17:29:59.981,17242.006967632078,-6610.806318926977,-19674.157400446387
2020-03-02 17:34:59.981,17941.868995089102,-5785.246807079854,-19304.270920521485
2020-03-02 17:39:59.981,18608.975035327854,-4949.125526611134,-18899.13440202942
2020-03-02 17:44:59.981,19242.101949789096,-4103.967603181703,-18459.482370557067
2020-03-02 17:49:59.981,19840.085220177174,-3251.3144787089013,-17986.1096864204
2020-03-02 17:54:59.981,20401.820832189354,-2392.721512702151,-17479.870359837194
2020-03-02 17:59:59.981,20926.267090775003,-1529.7555603198912,-16941.67629108921
2020-03-02 18:04:59.981,21412.446365525717,-663.9925280398832,-16372.495935604522
2020-03-02 18:09:59.981,21859.446764616627,202.98509211668843,-15773.352893809659
2020-03-02 18:14:59.981,22266.423735537188,1069.5907088080764,-15145.324425531875
2020-03-02 18:19:59.981,22632.60159066739,1934.236136972081,-14489.53988867276
2020-03-02 18:24:59.981,22957.274955562214,2795.334121637416,-13807.179101836724
2020-03-02 18:29:59.981,23239.810137616005,3651.300878670529,-13099.470630575464
2020-03-02 18:34:59.981,23479.646412582093,4500.558651050352,-12367.689996906232
2020-03-02 18:39:59.981,23676.297226230992,5341.538279116946,-11613.157811778106
2020-03-02 18:44:59.981,23829.351308237365,6172.681783070968,-10837.237830200065
2020-03-02 18:49:59.981,23938.473695201545,6992.444955821289,-10041.334928801236
2020-03-02 18:54:59.980,24003.406659529694,7799.299964075401,-9226.893005677843
2020-03-02 18:59:59.980,24023.970540728205,8591.737955353969,-8395.392802485603
2020-03-02 19:04:59.980,24000.06447550649,9368.271668380132,-7548.34964886543
2020-03-02 19:09:59.980,23931.6670229388,10127.438044051705,-6687.311129443648
2020-03-02 19:14:59.980,23818.8366808033,10867.800833947733,-5813.854673826197
2020-03-02 19:19:59.980,23661.71228910715,11587.95320305548,-4929.585070209103
2020-03-02 19:24:59.980,23460.513316713925,12286.52032312719,-4036.1319034562543
2020-03-02 19:29:59.980,23215.540026921935,12962.161952793964,-3135.1469187467083
2020-03-02 19:34:59.980,22927.173517802803,13613.575000266657,-2228.3013121834515
2020-03-02 19:39:59.980,22595.875633072654,14239.496064209721,-1317.282949995527
2020-03-02 19:44:59.980,22222.188739351328,14838.703947931752,-403.7935184604574
2020-03-02 19:49:59.980,21806.73536559456,15410.022142000369,510.4543932451393
